,Country,Location,Title,Company,Url,Postulaciones,Jornada,Antiguedad
941,Uruguay,"Montevideo, Montevideo, Uruguay",Programador Junior,FRIEDMAN,https://uy.linkedin.com/jobs/view/programador-junior-at-friedman-3309953554?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=tuViJondadONYciv7yQEug%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
942,Uruguay,"Montevideo, Montevideo, Uruguay",Backend Developer,LumiQualis,https://uy.linkedin.com/jobs/view/backend-developer-at-lumiqualis-3325564663?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=ML%2BglJ%2Ffz1PSXg3h78T2sw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
943,Uruguay,Uruguay,Python Full Stack Developer - AI Projects,Solas IT Recruitment,https://uy.linkedin.com/jobs/view/python-full-stack-developer-ai-projects-at-solas-it-recruitment-3246926124?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=N7IFET3SFURRqqGhce6Jhg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
944,Uruguay,"Montevideo, Montevideo, Uruguay",Full Stack Engineer,marco,https://uy.linkedin.com/jobs/view/full-stack-engineer-at-marco-3315326995?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=KrYmpkErcaQ1dz%2B%2Bh8j4Wg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
945,Uruguay,"Montevideo, Montevideo, Uruguay",Software Engineer,UKG,https://uy.linkedin.com/jobs/view/software-engineer-at-ukg-3159525266?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=KhbYdWfXySpRMGYTayufBA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          52 solicitudes
        ","
          Jornada completa
        ","
            No corresponde
          "
946,Uruguay,"Montevideo, Montevideo, Uruguay",Head of data science 💻 📊 | 🏢Multinacional líder en Retail en Latam 🌎 | Montevideo📍,Prometeo Talent - Recruitment services for high-growth tech companies.,https://uy.linkedin.com/jobs/view/head-of-data-science-%F0%9F%92%BB-%F0%9F%93%8A-%F0%9F%8F%A2multinacional-l%C3%ADder-en-retail-en-latam-%F0%9F%8C%8E-montevideo%F0%9F%93%8D-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3248764944?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=AOjW9gzM5yqq6fAO7WX0kQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            Intermedio
          "
947,Uruguay,"Montevideo, Montevideo, Uruguay",IoT Project Developer,FRIEDMAN,https://uy.linkedin.com/jobs/view/iot-project-developer-at-friedman-3295089373?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=TmzA7tcV2DOATiR%2BlTZj4g%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,"
          Jornada completa
        ","
            No corresponde
          "
948,Uruguay,Uruguay,Senior Machine Learning Engineer,EPAM Systems,https://uy.linkedin.com/jobs/view/senior-machine-learning-engineer-at-epam-systems-3175575040?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=57V9fSisaqDGNcgIAHMNaA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
949,Uruguay,"Montevideo, Montevideo, Uruguay",Software Engineer,McKinsey & Company,https://uy.linkedin.com/jobs/view/software-engineer-at-mckinsey-company-3126023452?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=q1n%2BOla9PJbsE6ozVKqkpg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,"
          67 solicitudes
        ","
          Jornada completa
        ","
            Algo de responsabilidad
          "
950,Uruguay,"Montevideo, Montevideo, Uruguay",Visa para España 💃🏻🇪🇸 | Fullstack React Developer 👨🏻💻 | Spain Consultancy Company (LATAM),Prometeo Talent - Recruitment services for high-growth tech companies.,https://uy.linkedin.com/jobs/view/visa-para-espa%C3%B1a-%F0%9F%92%83%F0%9F%8F%BB%F0%9F%87%AA%F0%9F%87%B8-fullstack-react-developer-%F0%9F%91%A8%F0%9F%8F%BB%E2%80%8D%F0%9F%92%BB-spain-consultancy-company-latam-at-prometeo-consultora-de-recursos-humanos-reclutamiento-y-selecci%C3%B3n-ti-atracci%C3%B3n-de-talento-3328142821?refId=vj%2F07ZfUPzjRpTdRlmJl%2Bg%3D%3D&trackingId=sjY%2FSNbCvmSHVFbnT3u3gg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,,,
